Year,Month,Day,Average of 5 cm,Average of 10 cm,Average of 20 cm,Average of 30 cm,Average of 40 cm,Average of 50 cm,Average of 60 cm,Average of 80 cm,Average of 100 cm,Average of 125 cm,Average of 150 cm,Average of 175 cm,Average of 200 cm,Average of 225 cm
2018,10,19,7.422,7.30975,6.985625,6.71175,6.664291667,6.781375,7.043291667,7.799458333,8.75,9.885,10.70791667,11.2275,11.56708333,11.66625
2018,10,20,2.860333333,4.160041667,5.479375,6.362,6.823625,7.063791667,7.355833333,7.954,8.73,9.75875,10.56458333,11.08,11.46416667,11.585
2018,10,21,3.508291667,3.813875,4.47975,5.422,6.159625,6.616916667,7.134875,7.92025,8.687083333,9.621666667,10.38,10.87708333,11.35041667,11.49166667
2018,10,22,3.907791667,4.303083333,4.864833333,5.513416667,6.052458333,6.445458333,6.939291667,7.794208333,8.637083333,9.581666667,10.31125,10.8175,11.23708333,11.4
2018,10,23,2.210083333,3.133541667,4.171125,5.168,5.864958333,6.297291667,6.806541667,7.6565,8.5,9.446666667,10.1725,10.66541667,11.145,11.3125
2018,10,24,3.155,3.165833333,3.695291667,4.617958333,5.392375,5.916166667,6.523,7.478791667,8.377916667,9.342916667,10.06916667,10.56666667,11.0375,11.23541667
2018,10,25,6.655916667,6.002583333,5.495833333,5.451333333,5.685708333,5.995958333,6.4375,7.336875,8.27375,9.285,10.02958333,10.56375,10.92791667,11.13375
2018,10,26,7.676958333,7.36275,6.871958333,6.533958333,6.456291667,6.546625,6.744375,7.361791667,8.175,9.16625,9.9225,10.46541667,10.83833333,11.0475
2018,10,27,5.231125,5.769125,6.302166667,6.658583333,6.843458333,6.962083333,7.115916667,7.538458333,8.175416667,9.075,9.819166667,10.36333333,10.75708333,10.98416667
2018,10,28,4.823125,5.273,5.800708333,6.308166667,6.6605,6.887125,7.146,7.624541667,8.19875,8.995833333,9.696666667,10.22666667,10.65875,10.89416667
2018,10,29,4.776875,5.195291667,5.645333333,6.13,6.5065,6.763416667,7.07025,7.611791667,8.209583333,8.970833333,9.64,10.17041667,10.56625,10.81166667
2018,10,30,5.641625,5.805708333,5.975625,6.256125,6.522791667,6.74075,7.017541667,7.557833333,8.152916667,8.889583333,9.525,10.015,10.48083333,10.72666667
2018,10,31,3.513166667,4.479125,5.371875,6.040041667,6.456333333,6.714041667,7.020958333,7.560333333,8.157083333,8.899166667,9.5325,10.02458333,10.41083333,10.66708333
2018,11,1,1.727041667,2.805208333,4.057791667,5.220041667,5.96525,6.383791667,6.831458333,7.480833333,8.108458333,8.844166667,9.46125,9.93625,10.33708333,10.59958333
2018,11,2,2.628583333,3.375291667,4.120958333,4.936708333,5.573958333,5.998083333,6.49525,7.275625,7.991541667,8.749166667,9.3525,9.7975,10.26791667,10.51791667
2018,11,3,1.975083333,2.876458333,3.807541667,4.702,5.355291667,5.779541667,6.286166667,7.100541667,7.88325,8.709166667,9.335833333,9.804166667,10.2,10.45708333
2018,11,4,2.074541667,2.779875,3.575,4.447791667,5.114291667,5.559791667,6.081416667,6.923583333,7.742458333,8.60625,9.254166667,9.71625,10.14708333,10.40708333
2018,11,5,1.190833333,2.021625,3.090666667,4.142875,4.87525,5.342,5.879375,6.748041667,7.603791667,8.509166667,9.187083333,9.675,10.06666667,10.33916667
2018,11,6,0.922708333,2.076333333,3.136541667,4.053041667,4.709833333,5.158291667,5.692875,6.590833333,7.476458333,8.41625,9.115833333,9.62125,10.00291667,10.27666667
2018,11,7,-0.988833333,0.667166667,2.213791667,3.533875,4.395708333,4.917041667,5.504666667,6.431666667,7.334958333,8.303333333,9.024166667,9.542916667,9.93875,10.21875
2018,11,8,-2.042625,-0.135458333,1.49775,2.93475,3.907916667,4.510375,5.181958333,6.213375,7.174291667,8.180416667,8.921666667,9.459166667,9.862916667,10.15166667
2018,11,9,-3.354916667,-1.059541667,0.923416667,2.46225,3.487708333,4.123625,4.835833333,5.945333333,6.9775,8.037958333,8.807083333,9.3625,9.783333333,10.08166667
2018,11,10,-3.4895,-1.512708333,0.495625,2.057375,3.112958333,3.772375,4.513166667,5.677166667,6.770166667,7.883166667,8.689583333,9.265,9.71625,10.02583333
2018,11,11,-1.437,-0.730416667,0.430375,1.83275,2.841791667,3.491833333,4.228458333,5.419625,6.556333333,7.718,8.560416667,9.153333333,9.633333333,9.950833333
2018,11,12,-1.960083333,-0.840833333,0.390666667,1.713041667,2.66825,3.288083333,4.004125,5.190083333,6.344625,7.5435,8.415416667,9.0225,9.549583333,9.869166667
2018,11,13,-2.330833333,-1.050833333,0.261333333,1.556916667,2.500916667,3.117333333,3.819125,4.9915,6.157083333,7.387625,8.298208333,8.931666667,9.481666667,9.825416667
2018,11,14,-1.38975,-0.791625,0.2545,1.476958333,2.387125,2.980875,3.661875,4.815875,5.980375,7.219208333,8.155875,8.8025,9.401666667,9.7625
2018,11,15,-0.192625,-0.145416667,0.371291667,1.474541667,2.325583333,2.897625,3.558583333,4.697375,5.859375,7.123375,8.085833333,8.784166667,9.314583333,9.685
2018,11,16,-2.594875,-1.062833333,0.292541667,1.432625,2.260333333,2.810458333,3.44825,4.5565,5.7065,6.982125,7.96375,8.690416667,9.219166667,9.607083333
2018,11,17,-5.076208333,-2.676708333,-0.081333333,1.263,2.162916667,2.713083333,3.345125,4.430416667,5.55575,6.809208333,7.799375,8.542916667,9.139166667,9.535833333
2018,11,18,-4.344833333,-2.610583333,-0.384916667,0.981666667,1.938208333,2.52275,3.184208333,4.287541667,5.414916667,6.6555,7.663166667,8.45,9.02875,9.454583333
2018,11,19,-6.058,-3.652791667,-0.821208333,0.767458333,1.762708333,2.348041667,3.012958333,4.139083333,5.269041667,6.505208333,7.515791667,8.248666667,8.942083333,9.361666667
2018,11,20,-4.3445,-2.930708333,-1.027291667,0.512541667,1.53975,2.147416667,2.8265,3.973875,5.121083333,6.369208333,7.402375,8.150125,8.837916667,9.286666667
2018,11,21,-4.126916667,-2.809375,-1.078333333,0.363333333,1.387541667,1.991708333,2.661166667,3.823708333,4.978833333,6.239166667,7.284958333,8.043958333,8.741666667,9.202916667
2018,11,22,-2.104541667,-1.611333333,-0.737875,0.335625,1.299916667,1.887125,2.539791667,3.69975,4.858583333,6.125916667,7.183,7.961291667,8.662083333,9.135833333
2018,11,23,-0.682416667,-0.673,-0.399875,0.365666667,1.24375,1.805625,2.434791667,3.574708333,4.731208333,6.008666667,7.083,7.878291667,8.565416667,9.04875
2018,11,24,-2.079916667,-1.210708333,-0.408833333,0.372166667,1.216041667,1.750666667,2.356583333,3.465083333,4.606958333,5.885375,6.968166667,7.776625,8.47875,8.969583333
2018,11,25,-5.646166667,-3.552208333,-1.184416667,0.241083333,1.151333333,1.678833333,2.276166667,3.359166667,4.477416667,5.74725,6.828958333,7.637875,8.380833333,8.884583333
2018,11,26,-5.92575,-4.118416667,-1.738166667,0.042166667,1.033166667,1.574041667,2.176166667,3.253708333,4.347291667,5.593958333,6.676208333,7.480083333,8.283333333,8.79875
2018,11,27,-5.351916667,-3.787166667,-1.777083333,-0.095083333,0.903375,1.451791667,2.052291667,3.131666667,4.215916667,5.449666667,6.535291667,7.33725,8.18875,8.708333333
2018,11,28,-3.470333333,-2.696708333,-1.447041667,-0.182,0.791666667,1.351583333,1.956416667,3.05125,4.139333333,5.377041667,6.474833333,7.303208333,8.1,8.644166667
2018,11,29,-1.511916667,-1.298375,-0.824875,-0.149583333,0.743291667,1.283125,1.870416667,2.959125,4.046875,5.291583333,6.398875,7.242875,8.005083333,8.555
2018,11,30,-0.907083333,-0.819875,-0.556083333,-0.107166667,0.72175,1.235125,1.797458333,2.859958333,3.933375,5.173625,6.28075,7.125708333,7.920666667,8.474166667
2018,12,1,-1.334833333,-0.938625,-0.484,-0.08125,0.715375,1.210083333,1.751583333,2.791375,3.851708333,5.088708333,6.198833333,7.054125,7.831208333,8.391666667
2018,12,2,-2.734791667,-1.914833333,-0.847333333,-0.111833333,0.695833333,1.183083333,1.715083333,2.72925,3.773666667,4.997875,6.106625,6.963958333,7.756,8.3275
2018,12,3,-2.611208333,-1.9005,-0.952416667,-0.146083333,0.661458333,1.144583333,1.669291667,2.662791667,3.686375,4.896291667,6.000791667,6.860375,7.666541667,8.247916667
2018,12,4,-1.84725,-1.408833333,-0.777125,-0.1455,0.631333333,1.101625,1.614666667,2.592875,3.595791667,4.790333333,5.886708333,6.740916667,7.577,8.162916667
2018,12,5,-3.035291667,-2.031708333,-0.929875,-0.164833333,0.610625,1.071291667,1.579083333,2.541833333,3.53525,4.719625,5.811375,6.673583333,7.489708333,8.080416667
2018,12,6,-6.504375,-4.476875,-2.035208333,-0.369458333,0.5325,1.008375,1.523125,2.478083333,3.457666667,4.626708333,5.712208333,6.562791667,7.410791667,8.018916667
2018,12,7,-4.240125,-3.144458333,-1.718625,-0.473625,0.471208333,0.945875,1.45075,2.405541667,3.361583333,4.505375,5.565083333,6.391958333,7.309625,7.909
2018,12,8,-4.943708333,-3.58575,-1.902,-0.581791667,0.398458333,0.885083333,1.395791667,2.354083333,3.311125,4.4575,5.513291667,6.351708333,7.227458333,7.839583333
2018,12,9,-4.786166667,-3.450666667,-1.878,-0.640125,0.3385,0.827125,1.325083333,2.28325,3.225708333,4.358583333,5.401,6.221875,7.151583333,7.754583333
2018,12,10,-4.005,-2.985125,-1.72825,-0.661666667,0.274041667,0.767208333,1.262875,2.221375,3.162958333,4.287333333,5.324416667,6.13875,7.079875,7.685583333
2018,12,11,-3.730541667,-2.898458333,-1.732666667,-0.712458333,0.205583333,0.711916667,1.212375,2.177625,3.124625,4.254166667,5.301958333,6.139416667,7.007041667,7.636083333
2018,12,12,-2.395541667,-1.895541667,-1.21025,-0.557875,0.185625,0.677625,1.165958333,2.124875,3.068666667,4.196666667,5.241791667,6.089375,6.930958333,7.556208333
2018,12,13,-1.345958333,-1.160416667,-0.819125,-0.394041667,0.218083333,0.685625,1.149958333,2.084875,3.010375,4.119791667,5.149291667,5.97125,6.869458333,7.489583333
2018,12,14,-2.006333333,-1.481625,-0.8535,-0.373083333,0.210833333,0.65925,1.112458333,2.032375,2.946,4.048666667,5.076916667,5.898291667,6.803708333,7.420541667
2018,12,15,-1.654291667,-1.386875,-0.893833333,-0.399833333,0.200833333,0.648041667,1.091083333,1.988791667,2.886041667,3.972583333,4.992625,5.802583333,6.734083333,7.3625
2018,12,16,-1.417541667,-1.028375,-0.633666667,-0.298916667,0.216791667,0.644708333,1.073333333,1.958666667,2.847041667,3.932041667,4.943375,5.764625,6.660791667,7.271791667
2018,12,17,-3.868875,-2.606041667,-1.271708333,-0.470166667,0.18275,0.613958333,1.042666667,1.915583333,2.791166667,3.862958333,4.872958333,5.685125,6.597166667,7.215833333
2018,12,18,-3.171375,-2.488125,-1.49925,-0.635541667,0.126958333,0.573166667,1.00625,1.872375,2.73625,3.785625,4.783125,5.583291667,6.536875,7.159666667
2018,12,19,-1.066541667,-1.14025,-0.915416667,-0.470625,0.126333333,0.564833333,0.997791667,1.858166667,2.731416667,3.783791667,4.783375,5.609,6.466916667,7.096458333
2018,12,20,-2.240458333,-1.477166667,-0.789416667,-0.379583333,0.120541667,0.547416667,0.97225,1.829291667,2.695833333,3.747791667,4.745875,5.578833333,6.397541667,7.028375
2018,12,21,-4.011875,-2.866708333,-1.504333333,-0.6065,0.08325,0.519375,0.945208333,1.789291667,2.643333333,3.6835,4.677208333,5.5025,6.3385,6.972666667
2018,12,22,-2.184916667,-1.865916667,-1.278875,-0.623,0.053625,0.490375,0.912083333,1.750833333,2.597,3.624458333,4.608625,5.431166667,6.270708333,6.900958333
2018,12,23,-2.797666667,-1.986916667,-1.188958333,-0.556458333,0.053833333,0.482916667,0.899916667,1.734208333,2.577041667,3.602333333,4.580666667,5.40775,6.211666667,6.837
2018,12,24,-4.666375,-3.338125,-1.842541667,-0.793666667,0.001666667,0.442583333,0.857,1.683916667,2.511833333,3.519333333,4.483208333,5.282541667,6.155541667,6.7895
2018,12,25,-4.649375,-3.591666667,-2.1295,-0.963125,-0.04475,0.402708333,0.826166667,1.654083333,2.481875,3.486458333,4.449833333,5.258791667,6.088708333,6.72075
2018,12,26,-4.938166667,-3.822125,-2.323208333,-1.102083333,-0.104541667,0.349833333,0.781,1.609958333,2.433833333,3.428833333,4.386208333,5.184958333,6.035041667,6.669958333
2018,12,27,-2.921125,-2.468208333,-1.714375,-0.927291667,-0.130916667,0.317375,0.742541667,1.575583333,2.401833333,3.399666667,4.350541667,5.1615,5.97175,6.60425
2018,12,28,-3.99725,-3.19375,-2.025583333,-1.026583333,-0.161291667,0.280875,0.698958333,1.53,2.346875,3.338875,4.277916667,5.070166667,5.915916667,6.546333333
2018,12,29,-4.478083333,-3.671041667,-2.422375,-1.275458333,-0.232125,0.231625,0.658375,1.486666667,2.301416667,3.286166667,4.222833333,5.006166667,5.871,6.510458333
2018,12,30,-3.257291667,-2.78325,-1.994833333,-1.156291667,-0.276833333,0.197,0.620208333,1.453583333,2.268375,3.254958333,4.189333333,4.983416667,5.812,6.446125
2018,12,31,-4.431625,-3.526875,-2.210458333,-1.171833333,-0.292375,0.17025,0.58825,1.422833333,2.237666667,3.229708333,4.158666667,4.953375,5.758833333,6.382541667
2019,1,1,-4.611125,-3.858791667,-2.6395,-1.489708333,-0.400208333,0.115,0.533791667,1.360625,2.164875,3.146875,4.065583333,4.8415,5.714208333,6.351791667
2019,1,2,-3.706458333,-3.265916667,-2.406041667,-1.462625,-0.479041667,0.056375,0.475625,1.302958333,2.106625,3.077083333,3.9935,4.763375,5.658166667,6.295833333
2019,1,3,-1.921166667,-1.852708333,-1.532166667,-1.020875,-0.3895,0.0725,0.46825,1.290458333,2.084291667,3.049,3.950541667,4.716916667,5.609875,6.237958333
2019,1,4,-1.141666667,-1.244958333,-1.099,-0.764291667,-0.327916667,0.064208333,0.442541667,1.256625,2.050083333,3.019666667,3.927625,4.696208333,5.560458333,6.188291667
2019,1,5,-1.067125,-0.999833333,-0.869625,-0.626333333,-0.296625,0.051083333,0.416541667,1.2195,2.009,2.97625,3.884083333,4.653541667,5.502166667,6.13225
2019,1,6,-1.845666667,-1.4855,-1.034125,-0.655333333,-0.296625,0.043083333,0.409416667,1.196833333,1.981166667,2.946958333,3.861458333,4.640958333,5.460833333,6.101958333
2019,1,7,-0.823083333,-0.922083333,-0.82175,-0.569791667,-0.25325,0.064333333,0.409833333,1.175875,1.938,2.88475,3.775375,4.52675,5.416041667,6.036625
2019,1,8,-3.445875,-2.429791667,-1.351875,-0.720375,-0.29025,0.036666667,0.391416667,1.160125,1.92525,2.882375,3.790166667,4.575541667,5.35625,5.984541667
2019,1,9,-4.464875,-3.560875,-2.316666667,-1.290708333,-0.442083333,-0.006541667,0.3535,1.11325,1.857958333,2.790958333,3.6775,4.423333333,5.314333333,5.942541667
2019,1,10,-3.427208333,-2.923791667,-2.150375,-1.351291667,-0.531375,-0.033625,0.338041667,1.108083333,1.857291667,2.790083333,3.681458333,4.450916667,5.268333333,5.901791667
2019,1,11,-3.254916667,-2.694333333,-1.942875,-1.234541667,-0.521625,-0.045791667,0.320083333,1.086583333,1.833916667,2.7625,3.6495,4.414375,5.224875,5.862166667
2019,1,12,-2.694166667,-2.32625,-1.764541667,-1.160333333,-0.524208333,-0.07025,0.295083333,1.057583333,1.800583333,2.72275,3.605125,4.369541667,5.176791667,5.812875
2019,1,13,-2.077708333,-1.804166667,-1.392791667,-0.947791667,-0.457166667,-0.065625,0.286,1.043625,1.783125,2.700791667,3.575666667,4.337958333,5.136166667,5.770333333
2019,1,14,-2.020125,-1.687833333,-1.257208333,-0.845666667,-0.418916667,-0.075,0.268333333,1.018166667,1.7515,2.668958333,3.540166667,4.305708333,5.085708333,5.718666667
2019,1,15,-2.925,-2.184333333,-1.395416667,-0.86625,-0.415333333,-0.075958333,0.2605,1.004291667,1.734083333,2.644833333,3.51525,4.275083333,5.052333333,5.679458333
2019,1,16,-4.345083333,-3.448083333,-2.264166667,-1.323125,-0.552041667,-0.112458333,0.229833333,0.965416667,1.678625,2.5715,3.427833333,4.160125,5.014833333,5.64025
2019,1,17,-3.919833333,-3.264375,-2.357,-1.497958333,-0.669875,-0.141666667,0.208875,0.950416667,1.667416667,2.566083333,3.428958333,4.184041667,4.958083333,5.589375
2019,1,18,-5.919916667,-4.565333333,-2.957083333,-1.751375,-0.7605,-0.164041667,0.1945,0.939833333,1.652458333,2.542458333,3.398333333,4.143416667,4.92475,5.552541667
2019,1,19,-6.179791667,-5.055166667,-3.55425,-2.216166667,-1.002958333,-0.232833333,0.139166667,0.88625,1.587791667,2.460833333,3.302208333,4.01875,4.887666667,5.508666667
2019,1,20,-6.730625,-5.512541667,-3.917291667,-2.512125,-1.213875,-0.314583333,0.092291667,0.856416667,1.558375,2.428208333,3.267083333,3.980125,4.849458333,5.473875
2019,1,21,-5.467708333,-4.752458333,-3.632166667,-2.490875,-1.316,-0.423666667,0.043083333,0.822333333,1.539,2.417875,3.263791667,3.999166667,4.790666667,5.42175
2019,1,22,-3.332916667,-3.065958333,-2.5485,-1.884958333,-1.107041667,-0.443541667,0.009916667,0.79375,1.512041667,2.401875,3.247125,3.990625,4.751833333,5.369791667
2019,1,23,-3.310125,-2.78825,-2.157208333,-1.570666667,-0.953,-0.443125,-0.038458333,0.723166667,1.437583333,2.3175,3.158,3.875041667,4.718041667,5.3455
2019,1,24,-5.705208333,-4.42925,-2.923333333,-1.853541667,-1.00625,-0.437875,-0.031375,0.728916667,1.436708333,2.319083333,3.155791667,3.879041667,4.671416667,5.285916667
2019,1,25,-6.085416667,-5.097041667,-3.728666667,-2.497833333,-1.360041667,-0.57375,-0.076041667,0.684041667,1.380083333,2.24725,3.073916667,3.768458333,4.655208333,5.270791667
2019,1,26,-6.518541667,-5.441208333,-4.03,-2.776166667,-1.588,-0.724333333,-0.118583333,0.664416667,1.366458333,2.239666667,3.07075,3.779541667,4.610125,5.224791667
2019,1,27,-6.709666667,-5.791666667,-4.433791667,-3.115375,-1.831375,-0.889208333,-0.180291667,0.620958333,1.331208333,2.2095,3.046208333,3.769791667,4.567375,5.194833333
2019,1,28,-4.898083333,-4.37775,-3.59225,-2.720916667,-1.74825,-0.944666667,-0.215458333,0.582666667,1.292791667,2.1725,3.007666667,3.726875,4.519625,5.140916667
2019,1,29,-7.265375,-5.791583333,-4.071458333,-2.787291667,-1.69475,-0.919541667,-0.265708333,0.580041667,1.303,2.196625,3.036,3.769125,4.496583333,5.11775
2019,1,30,-7.906291667,-6.740375,-5.106666667,-3.600416667,-2.193125,-1.206625,-0.416041667,0.491125,1.192458333,2.060083333,2.879458333,3.562916667,4.46275,5.0765
2019,1,31,-7.740416667,-6.710625,-5.263,-3.876791667,-2.49525,-1.455916667,-0.572791667,0.4495,1.169958333,2.046875,2.878291667,3.585083333,4.415291667,5.042583333
2019,2,1,-5.884875,-5.360833333,-4.499625,-3.515708333,-2.414833333,-1.510208333,-0.68225,0.406958333,1.135583333,2.022708333,2.857208333,3.569708333,4.372208333,4.997333333
2019,2,2,-4.896708333,-4.39325,-3.664458333,-2.896916667,-2.054125,-1.348916667,-0.68725,0.367958333,1.10225,1.994541667,2.828791667,3.546166667,4.32875,4.952125
2019,2,3,-6.041833333,-4.913916667,-3.663958333,-2.722458333,-1.88225,-1.248833333,-0.676958333,0.330458333,1.064875,1.967541667,2.80875,3.540125,4.282666667,4.901833333
2019,2,4,-6.494916667,-5.501416667,-4.230875,-3.126791667,-2.116833333,-1.387166667,-0.751875,0.285333333,1.015208333,1.914291667,2.752375,3.475958333,4.245208333,4.867041667
2019,2,5,-5.081625,-4.516958333,-3.739583333,-2.950458333,-2.117166667,-1.446666667,-0.829708333,0.236208333,0.96025,1.854833333,2.695083333,3.414958333,4.205125,4.829625
2019,2,6,-4.378916667,-3.895458333,-3.24575,-2.598583333,-1.907583333,-1.3375,-0.802125,0.22,0.943208333,1.837125,2.674125,3.398875,4.175583333,4.801166667
2019,2,7,-4.529458333,-3.890041667,-3.11125,-2.437625,-1.778291667,-1.256166667,-0.773833333,0.195833333,0.917625,1.810833333,2.648333333,3.378458333,4.131708333,4.758291667
2019,2,8,-4.996708333,-4.245791667,-3.313208333,-2.522583333,-1.796708333,-1.256875,-0.773625,0.180708333,0.882875,1.762375,2.587958333,3.290708333,4.120833333,4.735541667
2019,2,9,-5.227541667,-4.490083333,-3.562958333,-2.7445,-1.958833333,-1.368625,-0.844708333,0.143333333,0.850375,1.731083333,2.564,3.275625,4.077,4.708083333
2019,2,10,-4.917333333,-4.298166667,-3.495791667,-2.750166667,-2.006666667,-1.4265,-0.900666667,0.1125,0.81975,1.699875,2.52875,3.248208333,4.028,4.656166667
2019,2,11,-4.618791667,-4.08325,-3.36825,-2.686375,-1.988458333,-1.436583333,-0.929125,0.076625,0.780625,1.651458333,2.476333333,3.18525,3.998708333,4.633375
2019,2,12,-3.397333333,-3.1985,-2.827125,-2.35425,-1.805833333,-1.335791667,-0.88175,0.0935,0.792208333,1.668833333,2.49175,3.214791667,3.95775,4.577208333
2019,2,13,-3.340375,-2.986583333,-2.530125,-2.090166667,-1.615083333,-1.215333333,-0.832208333,0.05025,0.741333333,1.606875,2.424916667,3.137541667,3.920125,4.548916667
2019,2,14,-3.540916667,-3.048458333,-2.465458333,-1.974958333,-1.504708333,-1.132375,-0.783166667,0.036916667,0.716708333,1.576875,2.389041667,3.093791667,3.883416667,4.505833333
