"","month","day","year","avg.temp","penman.pet","rainfall","discharge","snow.depth"
"519",3,2,2005,-13.698,0.838,NA,"2170",65
"520",3,3,2005,-8.817,1.194,NA,"2200",65
"521",3,4,2005,-0.979,1.219,NA,"2220",63
"522",3,5,2005,1.226,1.575,NA,"2250",62
"523",3,6,2005,0.185,2.413,NA,"2280",20
"524",3,7,2005,-12.065,1.245,NA,"2280",6
"525",3,8,2005,-12.704,0.838,NA,"2280",2
"526",3,9,2005,-3.435,1.041,NA,"2290",0
"527",3,10,2005,-0.71,1.092,NA,"2360",0
"528",3,11,2005,-9.37,1.524,NA,"2380",0
"529",3,12,2005,-11.216,1.27,NA,"2380",0
"530",3,13,2005,-10.419,1.092,NA,"2380",0
"531",3,14,2005,-10.567,0.66,NA,"2390",0
"532",3,15,2005,-8.861,1.092,NA,"2400",0
"533",3,16,2005,-8.023,0.914,NA,"2420",9
"534",3,17,2005,-7.562,1.575,NA,"2490",5
"535",3,18,2005,-5.552,1.727,NA,"2580",0
"536",3,19,2005,-6.518,1.448,NA,"2650",0
"537",3,20,2005,-5.008,1.499,NA,"2750",0
"538",3,21,2005,0.391,1.778,NA,"2850",0
"539",3,22,2005,1.54,1.397,NA,"2940",0
"540",3,23,2005,2.444,1.219,NA,"3020",0
"541",3,24,2005,-3.915,2.286,NA,"3060",0
"542",3,25,2005,-3.21,2.007,NA,"3090",3
"543",3,26,2005,2.327,2.464,NA,"3300",0
"544",3,27,2005,6.807,2.413,NA,"3910",0
"545",3,28,2005,5.014,1.524,NA,"4700",0
"546",3,29,2005,8.839,2.896,NA,"7400",0
"547",3,30,2005,3.082,0.914,NA,"11400",0
"548",3,31,2005,5.646,3.48,NA,"16100",0
"549",4,1,2005,5.258,3.404,0,"20400",0
"550",4,2,2005,7.658,3.785,0,"25100",0
"551",4,3,2005,6.863,3.327,0,"30100",0
"552",4,4,2005,11.209,4.47,0,"29900",0
"553",4,5,2005,9.049,4.166,0,"28300",0
"554",4,6,2005,8.186,4.242,0,"24800",0
"555",4,7,2005,9.336,4.013,0,"21900",0
"556",4,8,2005,12.186,5.639,0,"19200",0
"557",4,9,2005,14.975,5.867,0,"16500",0
"558",4,10,2005,10.601,2.769,0,"14000",0
"559",4,11,2005,11.825,0.66,7.62,"11700",0
"560",4,12,2005,8.474,0.483,1.016,"10000",0
"561",4,13,2005,9.279,3.861,0,"9490",0
"562",4,14,2005,9.664,6.147,0,"10500",0
"563",4,15,2005,11.582,5.309,0,"12100",0
"564",4,16,2005,10.799,5.791,0,"12300",0
"565",4,17,2005,11.545,4.699,0,"11900",0
"566",4,18,2005,20.35,7.823,0,"11500",0
"567",4,19,2005,11.517,6.147,0,"10900",0
"568",4,20,2005,7.69,5.105,0,"9890",0
"569",4,21,2005,9.689,6.553,0,"8830",0
"570",4,22,2005,5.468,5.867,0,"7990",0
"571",4,23,2005,4,4.978,0,"7420",0
"572",4,24,2005,6.909,5.588,0,"6830",0
"573",4,25,2005,4.838,3.15,0.254,"6540",0
"574",4,26,2005,4.409,4.648,0,"6340",0
"575",4,27,2005,1.777,3.912,0,"6160",0
"576",4,28,2005,1.684,2.565,0,"5980",0
"577",4,29,2005,2.086,3.226,0,"5800",0
"578",4,30,2005,2.094,2.362,1.016,"5630",0
"579",5,1,2005,-0.652,1.956,0.254,"5450",0
"580",5,2,2005,0.952,5.842,0,"5370",0
"581",5,3,2005,5.304,5.944,0,"5310",0
"582",5,4,2005,9.023,7.341,0,"5200",0
"583",5,5,2005,15.047,9.5,0,"4940",0
"584",5,6,2005,11.594,8.204,0,"4780",0
"585",5,7,2005,16.69,5.512,3.556,"4540",0
"586",5,8,2005,18.27,6.02,14.224,"4370",0
"587",5,9,2005,12.44,1.092,10.922,"4480",0
"588",5,10,2005,6.844,1.88,0.254,"5010",0
"589",5,11,2005,4.423,5.08,0,"6160",0
"590",5,12,2005,6.062,3.404,1.524,"6620",0
"591",5,13,2005,6.624,1.016,2.54,"6820",0
"592",5,14,2005,4.363,1.168,1.524,"6690",0
"593",5,15,2005,5.144,2.515,0,"6540",0
"594",5,16,2005,11.292,6.071,0,"6460",0
"595",5,17,2005,16.89,6.68,13.208,"6460",0
"596",5,18,2005,17.13,3.861,0.762,"6480",0
"597",5,19,2005,15.945,2.362,0,"6490",0
"598",5,20,2005,20.885,6.502,0.508,"6480",0
"599",5,21,2005,19.28,6.198,13.462,"6620",0
"600",5,22,2005,16.97,6.858,0,"7040",0
"601",5,23,2005,15.39,4.14,0,"7300",0
"602",5,24,2005,14.41,1.067,6.604,"7670",0
"603",5,25,2005,12.84,1.803,0,"7730",0
"604",5,26,2005,10.885,3.073,0,"7410",0
"605",5,27,2005,10.31,1.981,2.032,"7070",0
"606",5,28,2005,8.979,1.651,0.508,"7090",0
"607",5,29,2005,14.445,4.14,0.254,"7680",0
"608",5,30,2005,16.235,4.47,0,"8310",0
"609",5,31,2005,17.7,6.579,0,"8640",0
"610",6,1,2005,19.325,5.715,0,"8620",0
"611",6,2,2005,20.48,4.242,0,"8340",0
"612",6,3,2005,18.49,1.168,9.906,"7880",0
"613",6,4,2005,17.995,1.549,0.254,"7470",0
"614",6,5,2005,15.545,0.711,4.318,"7400",0
"615",6,6,2005,15.945,4.648,0,"7970",0
"616",6,7,2005,15.77,2.87,8.636,"10200",0
"617",6,8,2005,17.95,4.902,15.24,"14100",0
"618",6,9,2005,16.335,5.918,0,"16700",0
"619",6,10,2005,18.13,2.692,0,"18400",0
"620",6,11,2005,16.805,2.337,66.548,"19900",0
"621",6,12,2005,19.685,6.426,0.254,"22500",0
"622",6,13,2005,16.05,1.143,9.906,"25800",0
"623",6,14,2005,16.12,0.787,7.62,"29500",0
"624",6,15,2005,18.84,5.918,0.254,"33400",0
"625",6,16,2005,18.985,5.944,0,"36300",0
"626",6,17,2005,19.915,6.629,0,"37900",0
"627",6,18,2005,22.575,8.687,0,"37900",0
"628",6,19,2005,26.535,5.715,0,"36000",0
"629",6,20,2005,24.07,5.436,0,"33900",0
"630",6,21,2005,22.775,6.172,0,"31700",0
"631",6,22,2005,24.62,7.087,0,"29500",0
"632",6,23,2005,26.3,5.359,11.43,"27300",0
"633",6,24,2005,19.225,8.026,0,"25400",0
"634",6,25,2005,17.485,5.334,0,"23300",0
"635",6,26,2005,22.87,2.819,6.858,"21100",0
"636",6,27,2005,18.605,2.438,5.588,"18900",0
"637",6,28,2005,17.715,3.632,0,"16600",0
"638",6,29,2005,18.695,0.737,27.432,"14200",0
"639",6,30,2005,16.355,2.896,3.81,"12800",0
"640",7,1,2005,17.62,5.969,0,"12500",0
"641",7,2,2005,22.31,6.833,0,"13600",0
"642",7,3,2005,20.95,6.68,8.636,"15100",0
"643",7,4,2005,15.88,2.286,0,"16000",0
"644",7,5,2005,16.04,4.191,0,"16700",0
"645",7,6,2005,19.555,5.918,0,"17100",0
"646",7,7,2005,23.53,7.087,0,"17200",0
"647",7,8,2005,23.61,5.588,2.286,"16900",0
"648",7,9,2005,26.65,7.29,0,"16300",0
"649",7,10,2005,28.44,8.001,0,"15600",0
"650",7,11,2005,24.615,4.013,0,"14700",0
"651",7,12,2005,23.975,6.528,0,"13500",0
"652",7,13,2005,24.06,6.96,0,"12200",0
"653",7,14,2005,25.156,6.325,0,"11100",0
"654",7,15,2005,23.23,6.985,0,"10300",0
"655",7,16,2005,22.885,7.239,0,"9850",0
"656",7,17,2005,24.055,7.645,0,"9660",0
"657",7,18,2005,15.975,4.267,0,"9590",0
"658",7,19,2005,21.84,8.407,0,"9530",0
"659",7,20,2005,21.14,6.604,0,"9090",0
"660",7,21,2005,19.29,5.69,0.254,"8350",0
"661",7,22,2005,21.18,6.502,2.286,"8030",0
"662",7,23,2005,25.02,4.242,0,"8140",0
"663",7,24,2005,24.05,7.112,2.54,"7870",0
"664",7,25,2005,16.595,2.388,2.794,"7490",0
"665",7,26,2005,15.41,5.512,0,"7210",0
"666",7,27,2005,16.035,3.048,0,"6810",0
"667",7,28,2005,17.315,5.258,0,"6500",0
"668",7,29,2005,17.705,6.071,0,"5910",0
"669",7,30,2005,23.35,6.655,0,"5580",0
"670",7,31,2005,24.415,6.528,0,"5500",0
"671",8,1,2005,23.155,5.969,0,"5420",0
"672",8,2,2005,25.71,5.639,3.556,"5200",0
"673",8,3,2005,20.95,4.166,0.762,"4920",0
"674",8,4,2005,19.505,8.458,0,"4600",0
"675",8,5,2005,20.445,7.417,0,"4370",0
"676",8,6,2005,24.015,7.62,0,"4170",0
"677",8,7,2005,23.66,6.401,0,"4240",0
"678",8,8,2005,24.61,5.791,0,"4720",0
"679",8,9,2005,20.195,5.791,0.508,"5070",0
"680",8,10,2005,17.135,3.251,0,"5080",0
"681",8,11,2005,14.765,0.686,13.716,"4780",0
"682",8,12,2005,16.18,5.791,0,"4400",0
"683",8,13,2005,15.18,4.369,0,"4180",0
"684",8,14,2005,17.325,6.629,0,"4170",0
"685",8,15,2005,20.13,5.359,0,"4090",0
"686",8,16,2005,18.255,5.131,0,"3850",0
"687",8,17,2005,19.39,1.778,62.484,"4180",0
"688",8,18,2005,20.8,2.083,0,"4490",0
"689",8,19,2005,18.595,4.47,43.942,"5320",0
"690",8,20,2005,16.98,5.029,0,"7230",0
"691",8,21,2005,14.2,3.454,0,"7400",0
"692",8,22,2005,13.029,3.962,0,"6590",0
"693",8,23,2005,16.405,5.131,0,"6130",0
"694",8,24,2005,20.13,4.953,0,"6130",0
"695",8,25,2005,19.46,1.143,1.778,"6070",0
"696",8,26,2005,18.27,4.775,0,"5770",0
"697",8,27,2005,18.295,4.623,0,"6390",0
"698",8,28,2005,17.505,3.962,0,"7920",0
"699",8,29,2005,16.94,4.216,0,"8600",0
"700",8,30,2005,17.98,4.547,0,"8460",0
"701",8,31,2005,17.72,6.096,0,"7600",0
"702",9,1,2005,16.14,8.103,0,"6490",0
"703",9,2,2005,14.539,4.496,0,"5560",0
"704",9,3,2005,15.96,4.14,0,"4930",0
"705",9,4,2005,22.5,5.055,0,"4560",0
"706",9,5,2005,23.38,4.089,2.286,"4350",0
"707",9,6,2005,16.85,5.309,0,"4540",0
"708",9,7,2005,15.434,3.683,0,"6810",0
"709",9,8,2005,17.985,3.785,0,"9150",0
"710",9,9,2005,19.99,1.93,9.144,"9180",0
"711",9,10,2005,25.06,5.537,0,"8410",0
"712",9,11,2005,20.555,3.708,0,"7990",0
"713",9,12,2005,17.285,3.327,3.048,"7530",0
"714",9,13,2005,14.995,2.946,1.778,"6740",0
"715",9,14,2005,13.244,3.81,3.556,"5650",0
"716",9,15,2005,17.865,4.547,0,"4800",0
"717",9,16,2005,18.855,4.47,1.778,"4220",0
"718",9,17,2005,14.81,1.219,3.556,"3800",0
"719",9,18,2005,15.005,2.108,0,"3460",0
"720",9,19,2005,18.075,3.48,0,"3310",0
"721",9,20,2005,18.64,4.775,0,"3310",0
"722",9,21,2005,14.98,3.048,0,"3240",0
"723",9,22,2005,11.814,3.48,0,"3180",0
"724",9,23,2005,12.314,4.013,0,"3120",0
"725",9,24,2005,12.055,1.93,10.668,"3080",0
"726",9,25,2005,9.771,1.753,0,"2970",0
"727",9,26,2005,15.104,4.801,0,"2880",0
"728",9,27,2005,17.96,6.731,0,"2790",0
"729",9,28,2005,8.93,4.496,0,"2700",0
"730",9,29,2005,13.01,4.521,0,"2650",0
"731",9,30,2005,18.072,6.528,0,"2540",0
"732",10,1,2005,18.88,5.664,0,"2440",0
"733",10,2,2005,19.285,4.699,0,"2290",0
"734",10,3,2005,9.852,2.565,0,"2170",0
"735",10,4,2005,6.394,1.524,4.318,"2110",0
"736",10,5,2005,4.41,0.61,54.61,"2360",0
"737",10,6,2005,1.564,1.067,1.524,"2960",0
"738",10,7,2005,4.287,1.6,0,"3930",0
"739",10,8,2005,8.934,3.378,0,"4730",0
"740",10,9,2005,10.713,2.896,0,"5010",0
"741",10,10,2005,9.299,1.676,0,"5180",0
"742",10,11,2005,9.567,1.651,0,"5200",0
"743",10,12,2005,8.406,0.533,1.016,"4970",0
"744",10,13,2005,9.729,0.762,0,"4630",0
"745",10,14,2005,12.62,4.547,0,"4240",0
"746",10,15,2005,8.416,2.261,0,"3890",0
"747",10,16,2005,11.661,4.877,0,"3580",0
"748",10,17,2005,11.274,3.404,0,"3330",0
"749",10,18,2005,6.222,1.372,0.254,"3290",0
"750",10,19,2005,9.075,1.549,0,"3410",0
"751",10,20,2005,6.882,1.219,0,"3500",0
"752",10,21,2005,5.197,2.489,0.508,"3510",0
"753",10,22,2005,1.982,0.584,0.254,"3480",0
"754",10,23,2005,2.941,0.66,0.254,"3420",0
"755",10,24,2005,5.503,1.372,0,"3430",0
"756",10,25,2005,6.644,2.286,0,"3380",0
"757",10,26,2005,5.506,1.651,0,"3300",0
"758",10,27,2005,7.522,2.794,0,"3240",0
"759",10,28,2005,11.637,4.166,0,"3150",0
"760",10,29,2005,8.84,1.6,0,"3080",0
"761",10,30,2005,6.514,1.372,0.254,"3070",0
"762",10,31,2005,6.8,2.464,0,"3060",0
"763",11,1,2005,6.492,2.032,NA,"3030",0
"764",11,2,2005,9.102,4.343,NA,"3030",0
"765",11,3,2005,2.917,0.711,NA,"2970",0
"766",11,4,2005,1.365,0.127,NA,"2920",0
"767",11,5,2005,4.394,0.711,NA,"2910",0
"768",11,6,2005,3.638,0.737,NA,"2920",0
"769",11,7,2005,5.139,1.041,NA,"2950",0
"770",11,8,2005,4.203,1.067,NA,"2970",0
"771",11,9,2005,2.008,1.524,NA,"2980",0
"772",11,10,2005,6.038,1.626,NA,"2970",0
"773",11,11,2005,10.314,2.311,NA,"2910",0
"774",11,12,2005,3.067,0.559,NA,"2840",0
"775",11,13,2005,-0.156,0.94,NA,"2890",0
"776",11,14,2005,-0.533,0.33,NA,"2940",0
"777",11,15,2005,-2.028,0.889,NA,"3030",0
"778",11,16,2005,-11.07,0.838,NA,"3250",13
"779",11,17,2005,-8.661,0.711,NA,"3120",10
"780",11,18,2005,-0.195,0.457,NA,"3000",10
"781",11,19,2005,0.433,0.457,NA,"3160",11
"782",11,20,2005,4.502,0.914,NA,"3180",0
"783",11,21,2005,1.276,0.737,NA,"3190",0
"784",11,22,2005,1.153,0.254,NA,"3390",0
"785",11,23,2005,-3.448,1.854,NA,"4100",0
"786",11,24,2005,-9.485,0.864,NA,"4650",0
"787",11,25,2005,-6.968,0.66,NA,"4000",0
"788",11,26,2005,-4.876,0.737,NA,"3440",0
"789",11,27,2005,-4.715,0.584,NA,"2800",0
"790",11,28,2005,-6.791,0.559,NA,"2600",13
"791",11,29,2005,-10.686,0.66,NA,"2450",130
"792",11,30,2005,-9.468,0.406,NA,"2380",120
"793",12,1,2005,-10.32,0.483,NA,"2330",118
"794",12,2,2005,-13.425,0.279,NA,"2420",115
"795",12,3,2005,-12.91,0.203,NA,"2500",111
"796",12,4,2005,-16.975,0.254,NA,"2800",111
"797",12,5,2005,-17.195,0.432,NA,"2880",116
"798",12,6,2005,-12.505,0.508,NA,"2900",119
"799",12,7,2005,-11.22,0.305,NA,"2950",135
"800",12,8,2005,-13.61,0.559,NA,"3000",131
"801",12,9,2005,-6.576,1.168,NA,"3290",127
"802",12,10,2005,-3.558,1.194,NA,"3280",140
"803",12,11,2005,-5.068,0.559,NA,"3270",138
"804",12,12,2005,-2.697,0.203,NA,"3430",183
"805",12,13,2005,-1.855,0.533,NA,"3420",177
"806",12,14,2005,-3.264,0.279,NA,"3400",172
"807",12,15,2005,-9.35,0.381,NA,"3350",212
"808",12,16,2005,-11.385,0.381,NA,"3300",263
"809",12,17,2005,-15.755,0.432,NA,"3250",273
"810",12,18,2005,-19.97,0.254,NA,"3200",279
"811",12,19,2005,-13.645,0.61,NA,"3150",272
"812",12,20,2005,-10.338,0.254,NA,"3100",264
"813",12,21,2005,-11.812,0.533,NA,"3000",260
"814",12,22,2005,-0.612,0.102,NA,"3100",255
"815",12,23,2005,-1.421,0,NA,"3200",250
"816",12,24,2005,-0.872,0.025,NA,"3250",248
"817",12,25,2005,-1.441,0.051,NA,"3300",245
"818",12,26,2005,-1.064,0,NA,"3350",243
"819",12,27,2005,-2.608,0,NA,"3300",242
"820",12,28,2005,-1.675,0,NA,"3250",240
"821",12,29,2005,-2.052,0,NA,"3250",239
"822",12,30,2005,-2.719,0,NA,"3250",261
"823",12,31,2005,-5.011,0,NA,"3250",302
"824",1,1,2006,-6.926,0.279,NA,"3250",296
"825",1,2,2006,-3.373,0.051,NA,"3280",292
"826",1,3,2006,-1.469,0,NA,"3300",288
"827",1,4,2006,-2.033,0.152,NA,"3320",285
"828",1,5,2006,-4.672,0.152,NA,"3350",284
"829",1,6,2006,-2.418,0.965,NA,"3380",283
"830",1,7,2006,-2.198,0.254,NA,"3400",278
"831",1,8,2006,-5.721,0.254,NA,"3400",275
"832",1,9,2006,-12.138,0.584,NA,"3400",286
"833",1,10,2006,-3.181,0.559,NA,"3410",282
"834",1,11,2006,-2.383,0.356,NA,"3420",278
"835",1,12,2006,-4.839,0.889,NA,"3400",276
"836",1,13,2006,-5.871,0.559,NA,"3350",273
"837",1,14,2006,-4.976,0.737,NA,"3300",270
"838",1,15,2006,-3.292,0.356,NA,"3350",266
"839",1,16,2006,-6.437,0.508,NA,"3300",264
"840",1,17,2006,-9.027,0.305,NA,"3300",273
"841",1,18,2006,-10.795,0.178,NA,"3280",271
"842",1,19,2006,-6.094,0.381,NA,"3250",269
"843",1,20,2006,-13.162,0.584,NA,"3230",271
"844",1,21,2006,-12.206,0.711,NA,"3200",268
"845",1,22,2006,-13.47,0.559,NA,"3180",369
"846",1,23,2006,-4.98,1.93,NA,"3150",360
"847",1,24,2006,-3.607,1.092,NA,"3150",329
"848",1,25,2006,-9.327,0.686,NA,"3160",326
"849",1,26,2006,-1.615,1.27,NA,"3200",322
"850",1,27,2006,-0.833,0.787,NA,"3180",315
"851",1,28,2006,-2.616,0.178,NA,"3160",311
"852",1,29,2006,-3.983,0.203,NA,"3140",312
"853",1,30,2006,-5.178,0.33,NA,"3120",359
"854",1,31,2006,-3.814,0.635,NA,"3100",355
"855",2,1,2006,-5.604,0.787,NA,"3100",410
"856",2,2,2006,-9.987,0.838,NA,"3000",401
"857",2,3,2006,-17.83,0.432,NA,"2950",402
"858",2,4,2006,-19.32,0.229,NA,"2950",396
"859",2,5,2006,-21.01,0.279,NA,"2900",392
"860",2,6,2006,-15.785,0.483,NA,"2850",389
"861",2,7,2006,-15.213,0.584,NA,"2850",385
"862",2,8,2006,-21.17,0.356,NA,"2850",389
"863",2,9,2006,-7.516,1.549,NA,"2850",385
"864",2,10,2006,-9.414,0.533,NA,"2850",384
"865",2,11,2006,-10.81,0.584,NA,"2860",277
"866",2,12,2006,-11.6,0.762,NA,"2870",275
"867",2,13,2006,-8.079,0.914,NA,"2880",273
"868",2,14,2006,-12.726,2.438,NA,"2900",270
"869",2,15,2006,-19.445,0.483,NA,"2900",266
"870",2,16,2006,-24.17,0.305,NA,"2900",264
"871",2,17,2006,-27.465,0.33,NA,"2900",263
"872",2,18,2006,-19.29,0.838,NA,"2900",262
"873",2,19,2006,-11.326,1.168,NA,"2900",258
"874",2,20,2006,-12.261,1.016,NA,"2900",255
"875",2,21,2006,-12.715,1.118,NA,"2800",252
"876",2,22,2006,-14.07,0.61,NA,"2700",298
"877",2,23,2006,-15.15,0.66,NA,"2620",306
"878",2,24,2006,-14.79,0.762,NA,"2600",302
"879",2,25,2006,-24.675,0.356,NA,"2600",366
"880",2,26,2006,-16.795,0.533,NA,"2600",360
"881",2,27,2006,-10.805,0.914,NA,"2600",354
"882",2,28,2006,-9.606,1.168,NA,"2600",291
"883",3,1,2006,-4.041,1.118,NA,"2550",283
"884",3,2,2006,-7.096,0.914,NA,"2500",292
"885",3,3,2006,-7.282,0.66,NA,"2450",0
"886",3,4,2006,-4.933,1.651,NA,"2400",298
"887",3,5,2006,-1.395,0.559,NA,"2300",290
"888",3,6,2006,-1.011,0.813,NA,"2330",276
"889",3,7,2006,-0.077,1.092,NA,"2340",275
"890",3,8,2006,-2.311,1.448,NA,"2410",432
"891",3,9,2006,-0.934,1.245,NA,"2500",429
"892",3,10,2006,-0.371,1.194,NA,"2800",425
"893",3,11,2006,-2.327,1.016,NA,"3000",393
"894",3,12,2006,-7.463,1.067,NA,"3200",443
"895",3,13,2006,-13.845,0.838,NA,"3300",439
"896",3,14,2006,-14.34,0.711,NA,"3500",436
"897",3,15,2006,-15.89,0.711,NA,"3700",434
"898",3,16,2006,-12.845,0.94,NA,"3800",431
"899",3,17,2006,-12.586,1.219,NA,"3900",429
"900",3,18,2006,-9.144,1.778,NA,"4000",427
"901",3,19,2006,-8.07,1.575,NA,"4100",421
"902",3,20,2006,-9.639,1.6,NA,"4300",417
"903",3,21,2006,-8.128,1.829,NA,"4400",413
"904",3,22,2006,-8.837,1.702,NA,"4500",410
"905",3,23,2006,-6.223,1.727,NA,"4600",407
"906",3,24,2006,-1.909,1.346,NA,"4610",405
"907",3,25,2006,0.042,1.168,NA,"4620",403
"908",3,26,2006,-0.423,2.311,NA,"4630",374
"909",3,27,2006,0.289,0.864,NA,"4640",362
"910",3,28,2006,0.954,1.473,NA,"4700",340
"911",3,29,2006,2.947,1.702,NA,"4910",313
"912",3,30,2006,3.507,0.178,NA,"6700",99
"913",3,31,2006,1.551,1.245,NA,"11700",0
"914",4,1,2006,2.427,1.473,0,"22000",0
"915",4,2,2006,2.764,0.787,0,"41100",0
"916",4,3,2006,2.757,3.2,0,"58900",0
"917",4,4,2006,4.327,2.87,0,"67700",0
"918",4,5,2006,7.986,3.099,0,"71800",0
"919",4,6,2006,8.318,4.496,0,"71900",0
"920",4,7,2006,1.624,3.581,0,"69600",0
"921",4,8,2006,4.229,2.87,0,"66400",0
"922",4,9,2006,7.144,3.124,2.032,"63100",0
"923",4,10,2006,11.482,3.429,0.254,"60000",0
"924",4,11,2006,11.439,3.404,0,"56900",0
"925",4,12,2006,10.573,3.988,0,"53200",0
"926",4,13,2006,12.925,4.369,0.254,"49600",0
"927",4,14,2006,12.679,5.359,0,"45800",0
"928",4,15,2006,14.026,5.105,0,"40800",0
"929",4,16,2006,15.3,4.699,0,"36400",0
"930",4,17,2006,13.758,5.994,0,"32800",0
"931",4,18,2006,14.035,6.934,1.016,"29300",0
"932",4,19,2006,10.824,4.343,2.54,"26400",0
"933",4,20,2006,12.115,2.794,0,"23500",0
"934",4,21,2006,9.032,2.692,0,"20800",0
"935",4,22,2006,11.503,4.597,0,"18500",0
"936",4,23,2006,13.239,5.715,0,"16600",0
"937",4,24,2006,4.953,5.258,1.524,"15300",0
"938",4,25,2006,7.793,6.121,0,"14000",0
"939",4,26,2006,12.052,7.264,0,"12600",0
"940",4,27,2006,12.641,6.833,0,"11100",0
"941",4,28,2006,12,2.616,0.762,"9760",0
"942",4,29,2006,10.585,0.94,5.588,"8850",0
"943",4,30,2006,9.375,0.559,8.636,"8420",0
"944",5,1,2006,12.3,1.168,11.684,"8490",0
"945",5,2,2006,12.771,4.267,1.016,"9110",0
"946",5,3,2006,7.998,2.616,0.508,"9990",0
"947",5,4,2006,5.167,2.083,0,"11000",0
"948",5,5,2006,7.721,4.521,0,"12000",0
"949",5,6,2006,14.144,6.833,0,"12400",0
"950",5,7,2006,17.405,7.442,6.604,"12400",0
"951",5,8,2006,17.005,4.75,0,"12300",0
"952",5,9,2006,16.255,3.658,0.254,"11700",0
"953",5,10,2006,8.541,1.575,13.208,"11000",0
"954",5,11,2006,6.119,4.242,0,"10900",0
"955",5,12,2006,9.203,5.918,0.508,"12400",0
"956",5,13,2006,10.194,3.15,4.318,"13700",0
"957",5,14,2006,12.02,4.089,0,"14200",0
"958",5,15,2006,11.1,2.159,0.254,"14100",0
"959",5,16,2006,14.128,6.883,0,"13700",0
"960",5,17,2006,15.93,8.661,0,"13100",0
"961",5,18,2006,13.251,5.918,0,"12400",0
"962",5,19,2006,15.235,6.807,0,"11300",0
"963",5,20,2006,11.044,7.112,0,"10200",0
"964",5,21,2006,8.061,4.724,0,"9170",0
"965",5,22,2006,13.452,7.925,0,"8560",0
"966",5,23,2006,24.075,11.1,0,"8200",0
"967",5,24,2006,20.23,2.667,5.08,"7940",0
"968",5,25,2006,14.945,3.073,0,"7480",0
"969",5,26,2006,15.87,4.547,0,"7200",0
"970",5,27,2006,24.835,8.788,0,"7070",0
"971",5,28,2006,27.255,9.652,0,"7100",0
"972",5,29,2006,19.32,6.121,0,"7380",0
"973",5,30,2006,19.285,8.179,0,"7700",0
"974",5,31,2006,15.935,2.87,16.51,"7780",0
"975",6,1,2006,17.57,5.817,0,"7410",0
"976",6,2,2006,19.88,6.579,0,"6590",0
"977",6,3,2006,20.395,8.814,0,"5830",0
"978",6,4,2006,23.265,6.579,0,"5390",0
"979",6,5,2006,20.72,4.851,0,"5200",0
"980",6,6,2006,19.845,6.96,0,"5140",0
"981",6,7,2006,18.815,7.087,0,"5130",0
"982",6,8,2006,15.26,4.547,0.254,"5110",0
"983",6,9,2006,13.735,1.6,5.08,"5260",0
"984",6,10,2006,15.55,6.706,0,"5280",0
"985",6,11,2006,14.295,5.08,0,"5290",0
"986",6,12,2006,17.93,4.801,0,"5290",0
"987",6,13,2006,18.05,5.766,0,"5220",0
"988",6,14,2006,18.785,8.026,0,"4980",0
"989",6,15,2006,23.165,4.801,0,"4640",0
"990",6,16,2006,22.73,3.277,0,"4340",0
"991",6,17,2006,21.765,7.264,0,"4050",0
"992",6,18,2006,18.115,5.461,4.826,"3730",0
"993",6,19,2006,18.09,5.893,0,"3460",0
"994",6,20,2006,20.395,4.445,1.27,"3310",0
"995",6,21,2006,18.705,6.223,0,"3280",0
"996",6,22,2006,18.055,4.648,0.762,"3310",0
"997",6,23,2006,18.535,5.41,0,"3380",0
"998",6,24,2006,17.775,4.699,0,"3330",0
"999",6,25,2006,19.005,6.756,0,"3260",0
"1000",6,26,2006,19.22,5.791,0,"3160",0
"1001",6,27,2006,16.51,6.096,0,"3100",0
"1002",6,28,2006,16.865,5.309,0,"2970",0
"1003",6,29,2006,20.01,7.163,0,"2790",0
"1004",6,30,2006,24.855,5.791,2.032,"2630",0
"1005",7,1,2006,22.34,7.264,0,"2550",0
"1006",7,2,2006,21.555,7.239,3.556,"2510",0
"1007",7,3,2006,18.135,5.588,0,"2490",0
"1008",7,4,2006,17.34,5.588,0,"2490",0
"1009",7,5,2006,19.415,5.944,0,"2450",0
"1010",7,6,2006,21.249,7.391,0,"2390",0
"1011",7,7,2006,24.68,8.763,0,"2360",0
"1012",7,8,2006,24.145,8.052,9.398,"2300",0
"1013",7,9,2006,15.32,3.505,0,"2250",0
"1014",7,10,2006,18.005,5.283,0,"2210",0
"1015",7,11,2006,22.665,7.087,0,"2140",0
"1016",7,12,2006,24.82,7.264,0,"2020",0
"1017",7,13,2006,25.4,6.426,0,"1910",0
"1018",7,14,2006,23.45,7.798,0,"1820",0
"1019",7,15,2006,23.245,6.909,0,"1790",0
"1020",7,16,2006,24.285,7.137,0,"1750",0
"1021",7,17,2006,20.185,7.849,0,"1640",0
"1022",7,18,2006,19.3,6.299,0,"1570",0
"1023",7,19,2006,22.21,5.918,0,"1470",0
"1024",7,20,2006,18.97,5.639,0,"1440",0
"1025",7,21,2006,20,6.934,0,"1410",0
"1026",7,22,2006,22.84,6.528,0,"1400",0
"1027",7,23,2006,25.06,7.925,0,"1400",0
"1028",7,24,2006,23.36,6.833,0,"1380",0
"1029",7,25,2006,22.06,3.378,10.922,"1330",0
"1030",7,26,2006,22.68,5.994,0,"1290",0
"1031",7,27,2006,24.915,7.036,0,"1270",0
"1032",7,28,2006,22.68,6.325,0,"1250",0
"1033",7,29,2006,22.895,6.706,0,"1350",0
"1034",7,30,2006,28.3,6.121,0,"1370",0
